ticker,name,sector,index
FTNT,FORTINET INC,Information Technology,S&P 500
DXCM,DEXCOM INC,Health Care,S&P 500
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,S&P 500
NUE,NUCOR CORP,Materials,S&P 500
TEL,TE CONNECTIVITY LTD,Information Technology,S&P 500
IQV,IQVIA HOLDINGS INC,Health Care,S&P 500
ROST,ROSS STORES INC,Consumer Discretionary,S&P 500
D,DOMINION ENERGY INC,Utilities,S&P 500
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,S&P 500
USD,USD CASH,Cash and/or Derivatives,S&P 500
GIS,GENERAL MILLS INC,Consumer Staples,S&P 500
COF,CAPITAL ONE FINANCIAL CORP,Financials,S&P 500
PAYX,PAYCHEX INC,Industrials,S&P 500
TFC,TRUIST FINANCIAL CORP,Financials,S&P 500
IDXX,IDEXX LABORATORIES INC,Health Care,S&P 500
CPRT,COPART INC,Industrials,S&P 500
HAL,HALLIBURTON,Energy,S&P 500
TRV,TRAVELERS COMPANIES INC,Financials,S&P 500
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,S&P 500
CNC,CENTENE CORP,Health Care,S&P 500
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,S&P 500
DOW,DOW INC,Materials,S&P 500
DLR,DIGITAL REALTY TRUST REIT INC,Real Estate,S&P 500
KVUE,KENVUE INC,Consumer Staples,S&P 500
O,REALTY INCOME REIT CORP,Real Estate,S&P 500
BIIB,BIOGEN INC,Health Care,S&P 500
CTVA,CORTEVA INC,Materials,S&P 500
BKR,BAKER HUGHES CLASS A,Energy,S&P 500
YUM,YUM BRANDS INC,Consumer Discretionary,S&P 500
AMP,AMERIPRISE FINANCE INC,Financials,S&P 500
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,S&P 500
MRNA,MODERNA INC,Health Care,S&P 500
VRSK,VERISK ANALYTICS INC,Industrials,S&P 500
CEG,CONSTELLATION ENERGY CORP,Utilities,S&P 500
SYY,SYSCO CORP,Consumer Staples,S&P 500
DHI,D R HORTON INC,Consumer Discretionary,S&P 500
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,S&P 500
PRU,PRUDENTIAL FINANCIAL INC,Financials,S&P 500
AME,AMETEK INC,Industrials,S&P 500
DD,DUPONT DE NEMOURS INC,Materials,S&P 500
KMI,KINDER MORGAN INC,Energy,S&P 500
OTIS,OTIS WORLDWIDE CORP,Industrials,S&P 500
A,AGILENT TECHNOLOGIES INC,Health Care,S&P 500
CSGP,COSTAR GROUP INC,Real Estate,S&P 500
CMI,CUMMINS INC,Industrials,S&P 500
GPN,GLOBAL PAYMENTS INC,Financials,S&P 500
ROK,ROCKWELL AUTOMATION INC,Industrials,S&P 500
FIS,FIDELITY NATIONAL INFORMATION SERV,Financials,S&P 500
BK,BANK OF NEW YORK MELLON CORP,Financials,S&P 500
DVN,DEVON ENERGY CORP,Energy,S&P 500
LHX,L3HARRIS TECHNOLOGIES INC,Industrials,S&P 500
XEL,XCEL ENERGY INC,Utilities,S&P 500
EA,ELECTRONIC ARTS INC,Communication,S&P 500
ED,CONSOLIDATED EDISON INC,Utilities,S&P 500
VICI,VICI PPTYS INC,Real Estate,S&P 500
PPG,PPG INDUSTRIES INC,Materials,S&P 500
FAST,FASTENAL,Industrials,S&P 500
NEM,NEWMONT,Materials,S&P 500
RSG,REPUBLIC SERVICES INC,Industrials,S&P 500
HSY,HERSHEY FOODS,Consumer Staples,S&P 500
URI,UNITED RENTALS INC,Industrials,S&P 500
GWW,WW GRAINGER INC,Industrials,S&P 500
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,S&P 500
OKE,ONEOK INC,Energy,S&P 500
KR,KROGER,Consumer Staples,S&P 500
LEN,LENNAR A CORP,Consumer Discretionary,S&P 500
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,S&P 500
ACGL,ARCH CAPITAL GROUP LTD,Financials,S&P 500
PWR,QUANTA SERVICES INC,Industrials,S&P 500
ALL,ALLSTATE CORP,Financials,S&P 500
COR,CENCORA INC,Health Care,S&P 500
VMC,VULCAN MATERIALS,Materials,S&P 500
FANG,DIAMONDBACK ENERGY INC,Energy,S&P 500
CDW,CDW CORP,Information Technology,S&P 500
IT,GARTNER INC,Information Technology,S&P 500
KDP,KEURIG DR PEPPER INC,Consumer Staples,S&P 500
PCG,PG&E CORP,Utilities,S&P 500
APTV,APTIV PLC,Consumer Discretionary,S&P 500
AWK,AMERICAN WATER WORKS INC,Utilities,S&P 500
EIX,EDISON INTERNATIONAL,Utilities,S&P 500
WEC,WEC ENERGY GROUP INC,Utilities,S&P 500
ANSS,ANSYS INC,Information Technology,S&P 500
MLM,MARTIN MARIETTA MATERIALS INC,Materials,S&P 500
FTV,FORTIVE CORP,Industrials,S&P 500
IR,INGERSOLL RAND INC,Industrials,S&P 500
KHC,KRAFT HEINZ,Consumer Staples,S&P 500
EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,S&P 500
DG,DOLLAR GENERAL CORP,Consumer Staples,S&P 500
AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,S&P 500
DAL,DELTA AIR LINES INC,Industrials,S&P 500
WBD,WARNER BROS. DISCOVERY INC SERIES,Communication,S&P 500
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,S&P 500
ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,S&P 500
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,S&P 500
MTD,METTLER TOLEDO INC,Health Care,S&P 500
CBRE,CBRE GROUP INC CLASS A,Real Estate,S&P 500
HPQ,HP INC,Information Technology,S&P 500
TROW,T ROWE PRICE GROUP INC,Financials,S&P 500
EFX,EQUIFAX INC,Industrials,S&P 500
GLW,CORNING INC,Information Technology,S&P 500
ILMN,ILLUMINA INC,Health Care,S&P 500
STT,STATE STREET CORP,Financials,S&P 500
TSCO,TRACTOR SUPPLY,Consumer Discretionary,S&P 500
WY,WEYERHAEUSER REIT,Real Estate,S&P 500
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,S&P 500
DLTR,DOLLAR TREE INC,Consumer Staples,S&P 500
EBAY,EBAY INC,Consumer Discretionary,S&P 500
CHD,CHURCH AND DWIGHT INC,Consumer Staples,S&P 500
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,S&P 500
ALGN,ALIGN TECHNOLOGY INC,Health Care,S&P 500
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,S&P 500
STE,STERIS,Health Care,S&P 500
XYL,XYLEM INC,Industrials,S&P 500
DFS,DISCOVER FINANCIAL SERVICES,Financials,S&P 500
FICO,FAIR ISAAC CORP,Information Technology,S&P 500
HIG,HARTFORD FINANCIAL SERVICES GROUP,Financials,S&P 500
CAH,CARDINAL HEALTH INC,Health Care,S&P 500
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,S&P 500
ES,EVERSOURCE ENERGY,Utilities,S&P 500
DTE,DTE ENERGY,Utilities,S&P 500
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,S&P 500
ALB,ALBEMARLE CORP,Materials,S&P 500
WTW,WILLIS TOWERS WATSON PLC,Financials,S&P 500
RMD,RESMED INC,Health Care,S&P 500
CTRA,COTERRA ENERGY INC,Energy,S&P 500
RCL,ROYAL CARIBBEAN GROUP LTD,Consumer Discretionary,S&P 500
EQR,EQUITY RESIDENTIAL REIT,Real Estate,S&P 500
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,S&P 500
AEE,AMEREN CORP,Utilities,S&P 500
MTB,M&T BANK CORP,Financials,S&P 500
GPC,GENUINE PARTS,Consumer Discretionary,S&P 500
ULTA,ULTA BEAUTY INC,Consumer Discretionary,S&P 500
ETR,ENTERGY CORP,Utilities,S&P 500
RJF,RAYMOND JAMES INC,Financials,S&P 500
FLT,FLEETCOR TECHNOLOGIES INC,Financials,S&P 500
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,S&P 500
INVH,INVITATION HOMES INC,Real Estate,S&P 500
BAX,BAXTER INTERNATIONAL INC,Health Care,S&P 500
DOV,DOVER CORP,Industrials,S&P 500
FE,FIRSTENERGY CORP,Utilities,S&P 500
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,S&P 500
TRGP,TARGA RESOURCES CORP,Energy,S&P 500
MOH,MOLINA HEALTHCARE INC,Health Care,S&P 500
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,S&P 500
PPL,PPL CORP,Utilities,S&P 500
NVR,NVR INC,Consumer Discretionary,S&P 500
FITB,FIFTH THIRD BANCORP,Financials,S&P 500
IRM,IRON MOUNTAIN INC,Real Estate,S&P 500
CLX,CLOROX,Consumer Staples,S&P 500
LH,LABORATORY CORPORATION OF AMERICA,Health Care,S&P 500
CNP,CENTERPOINT ENERGY INC,Utilities,S&P 500
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,S&P 500
VRSN,VERISIGN INC,Information Technology,S&P 500
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,S&P 500
HOLX,HOLOGIC INC,Health Care,S&P 500
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,S&P 500
HWM,HOWMET AEROSPACE INC,Industrials,S&P 500
NDAQ,NASDAQ INC,Financials,S&P 500
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,S&P 500
BRO,BROWN & BROWN INC,Financials,S&P 500
PHM,PULTEGROUP INC,Consumer Discretionary,S&P 500
LUV,SOUTHWEST AIRLINES,Industrials,S&P 500
VTR,VENTAS REIT INC,Real Estate,S&P 500
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,S&P 500
COO,COOPER INC,Health Care,S&P 500
BG,BUNGE LTD,Consumer Staples,S&P 500
FSLR,FIRST SOLAR INC,Information Technology,S&P 500
RF,REGIONS FINANCIAL CORP,Financials,S&P 500
CINF,CINCINNATI FINANCIAL CORP,Financials,S&P 500
NTAP,NETAPP INC,Information Technology,S&P 500
ATO,ATMOS ENERGY CORP,Utilities,S&P 500
J,JACOBS SOLUTIONS INC,Industrials,S&P 500
CMS,CMS ENERGY CORP,Utilities,S&P 500
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,S&P 500
MRO,MARATHON OIL CORP,Energy,S&P 500
ENPH,ENPHASE ENERGY INC,Information Technology,S&P 500
GRMN,GARMIN LTD,Consumer Discretionary,S&P 500
IEX,IDEX CORP,Industrials,S&P 500
EG,EVEREST GROUP LTD,Financials,S&P 500
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,S&P 500
CBOE,CBOE GLOBAL MARKETS INC,Financials,S&P 500
BALL,BALL CORP,Materials,S&P 500
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,S&P 500
MAA,MID AMERICA APARTMENT COMMUNITIES,Real Estate,S&P 500
TYL,TYLER TECHNOLOGIES INC,Information Technology,S&P 500
STLD,STEEL DYNAMICS INC,Materials,S&P 500
WAT,WATERS CORP,Health Care,S&P 500
CF,CF INDUSTRIES HOLDINGS INC,Materials,S&P 500
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,S&P 500
WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,S&P 500
EQT,EQT CORP,Energy,S&P 500
OMC,OMNICOM GROUP INC,Communication,S&P 500
HBAN,HUNTINGTON BANCSHARES INC,Financials,S&P 500
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,S&P 500
TXT,TEXTRON INC,Industrials,S&P 500
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,S&P 500
EPAM,EPAM SYSTEMS INC,Information Technology,S&P 500
K,KELLOGG,Consumer Staples,S&P 500
TER,TERADYNE INC,Information Technology,S&P 500
TSN,TYSON FOODS INC CLASS A,Consumer Staples,S&P 500
CCL,CARNIVAL CORP,Consumer Discretionary,S&P 500
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,S&P 500
NTRS,NORTHERN TRUST CORP,Financials,S&P 500
PTC,PTC INC,Information Technology,S&P 500
AXON,AXON ENTERPRISE INC,Industrials,S&P 500
AVY,AVERY DENNISON CORP,Materials,S&P 500
LW,LAMB WESTON HOLDINGS INC,Consumer Staples,S&P 500
DGX,QUEST DIAGNOSTICS INC,Health Care,S&P 500
ESS,ESSEX PROPERTY TRUST REIT INC,Real Estate,S&P 500
BBY,BEST BUY CO INC,Consumer Discretionary,S&P 500
RVTY,REVVITY INC,Health Care,S&P 500
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,S&P 500
WDC,WESTERN DIGITAL CORP,Information Technology,S&P 500
SNA,SNAP ON INC,Industrials,S&P 500
SJM,JM SMUCKER,Consumer Staples,S&P 500
SYF,SYNCHRONY FINANCIAL,Financials,S&P 500
CAG,CONAGRA BRANDS INC,Consumer Staples,S&P 500
POOL,POOL CORP,Consumer Discretionary,S&P 500
PAYC,PAYCOM SOFTWARE INC,Industrials,S&P 500
AMCR,AMCOR PLC,Materials,S&P 500
SWK,STANLEY BLACK & DECKER INC,Industrials,S&P 500
CFG,CITIZENS FINANCIAL GROUP INC,Financials,S&P 500
PKG,PACKAGING CORP OF AMERICA,Materials,S&P 500
LDOS,LEIDOS HOLDINGS INC,Industrials,S&P 500
APA,APA CORP,Energy,S&P 500
LNT,ALLIANT ENERGY CORP,Utilities,S&P 500
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Information Technology,S&P 500
KMX,CARMAX INC,Consumer Discretionary,S&P 500
WRB,WR BERKLEY CORP,Financials,S&P 500
LKQ,LKQ CORP,Consumer Discretionary,S&P 500
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,S&P 500
MAS,MASCO CORP,Industrials,S&P 500
TRMB,TRIMBLE INC,Information Technology,S&P 500
NDSN,NORDSON CORP,Industrials,S&P 500
CE,CELANESE CORP,Materials,S&P 500
MOS,MOSAIC,Materials,S&P 500
PODD,INSULET CORP,Health Care,S&P 500
EVRG,EVERGY INC,Utilities,S&P 500
STX,SEAGATE TECHNOLOGY HOLDINGS PLC,Information Technology,S&P 500
L,LOEWS CORP,Financials,S&P 500
LYV,LIVE NATION ENTERTAINMENT INC,Communication,S&P 500
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,S&P 500
MTCH,MATCH GROUP INC,Communication,S&P 500
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication,S&P 500
UDR,UDR REIT INC,Real Estate,S&P 500
IP,INTERNATIONAL PAPER,Materials,S&P 500
BFB,BROWN FORMAN CORP CLASS B,Consumer Staples,S&P 500
VTRS,VIATRIS INC,Health Care,S&P 500
INCY,INCYTE CORP,Health Care,S&P 500
KIM,KIMCO REALTY REIT CORP,Real Estate,S&P 500
CDAY,CERIDIAN HCM HOLDING INC,Industrials,S&P 500
TECH,BIO TECHNE CORP,Health Care,S&P 500
HST,HOST HOTELS & RESORTS REIT INC,Real Estate,S&P 500
AES,AES CORP,Utilities,S&P 500
NI,NISOURCE INC,Utilities,S&P 500
CZR,CAESARS ENTERTAINMENT INC,Consumer Discretionary,S&P 500
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,S&P 500
PNR,PENTAIR,Industrials,S&P 500
CPT,CAMDEN PROPERTY TRUST REIT,Real Estate,S&P 500
HRL,HORMEL FOODS CORP,Consumer Staples,S&P 500
PEAK,HEALTHPEAK PROPERTIES INC,Real Estate,S&P 500
GEN,GEN DIGITAL INC,Information Technology,S&P 500
KEY,KEYCORP,Financials,S&P 500
CRL,CHARLES RIVER LABORATORIES INTERNA,Health Care,S&P 500
REG,REGENCY CENTERS REIT CORP,Real Estate,S&P 500
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,S&P 500
TFX,TELEFLEX INC,Health Care,S&P 500
WYNN,WYNN RESORTS LTD,Consumer Discretionary,S&P 500
GL,GLOBE LIFE INC,Financials,S&P 500
FFIV,F5 INC,Information Technology,S&P 500
HSIC,HENRY SCHEIN INC,Health Care,S&P 500
BWA,BORGWARNER INC,Consumer Discretionary,S&P 500
QRVO,QORVO INC,Information Technology,S&P 500
FMC,FMC CORP,Materials,S&P 500
EMN,EASTMAN CHEMICAL,Materials,S&P 500
ALLE,ALLEGION PLC,Industrials,S&P 500
WRK,WESTROCK,Materials,S&P 500
JNPR,JUNIPER NETWORKS INC,Information Technology,S&P 500
BXP,BOSTON PROPERTIES REIT INC,Real Estate,S&P 500
HAS,HASBRO INC,Consumer Discretionary,S&P 500
NRG,NRG ENERGY INC,Utilities,S&P 500
CTLT,CATALENT INC,Health Care,S&P 500
PNW,PINNACLE WEST CORP,Utilities,S&P 500
AAL,AMERICAN AIRLINES GROUP INC,Industrials,S&P 500
CPB,CAMPBELL SOUP,Consumer Staples,S&P 500
ROL,ROLLINS INC,Industrials,S&P 500
FOXA,FOX CORP CLASS A,Communication,S&P 500
AOS,A O SMITH CORP,Industrials,S&P 500
HII,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,S&P 500
MKTX,MARKETAXESS HOLDINGS INC,Financials,S&P 500
BBWI,BATH AND BODY WORKS INC,Consumer Discretionary,S&P 500
SEDG,SOLAREDGE TECHNOLOGIES INC,Information Technology,S&P 500
ETSY,ETSY INC,Consumer Discretionary,S&P 500
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Health Care,S&P 500
BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,S&P 500
RHI,ROBERT HALF,Industrials,S&P 500
NWSA,NEWS CORP CLASS A,Communication,S&P 500
XRAY,DENTSPLY SIRONA INC,Health Care,S&P 500
WHR,WHIRLPOOL CORP,Consumer Discretionary,S&P 500
BEN,FRANKLIN RESOURCES INC,Financials,S&P 500
AIZ,ASSURANT INC,Financials,S&P 500
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Real Estate,S&P 500
TPR,TAPESTRY INC,Consumer Discretionary,S&P 500
IVZ,INVESCO LTD,Financials,S&P 500
GNRC,GENERAC HOLDINGS INC,Industrials,S&P 500
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Consumer Discretionary,S&P 500
PARA,PARAMOUNT GLOBAL CLASS B,Communication,S&P 500
VFC,VF CORP,Consumer Discretionary,S&P 500
CMA,COMERICA INC,Financials,S&P 500
DVA,DAVITA INC,Health Care,S&P 500
UBFUT,CASH COLLATERAL USD UBFUT,Cash and/or Derivatives,S&P 500
ZION,ZIONS BANCORPORATION,Financials,S&P 500
ALK,ALASKA AIR GROUP INC,Industrials,S&P 500
SEE,SEALED AIR CORP,Materials,S&P 500
OGN,ORGANON,Health Care,S&P 500
MHK,MOHAWK INDUSTRIES INC,Consumer Discretionary,S&P 500
RL,RALPH LAUREN CORP CLASS A,Consumer Discretionary,S&P 500
DXC,DXC TECHNOLOGY,Information Technology,S&P 500
FOX,FOX CORP CLASS B,Communication,S&P 500
LNC,LINCOLN NATIONAL CORP,Financials,S&P 500
NWL,NEWELL BRANDS INC,Consumer Discretionary,S&P 500
NWS,NEWS CORP CLASS B,Communication,S&P 500
AAPL,APPLE INC,Information Technology,Nasdaq 100
MSFT,MICROSOFT CORP,Information Technology,Nasdaq 100
AMZN,AMAZON COM INC,Consumer Discretionary,Nasdaq 100
NVDA,NVIDIA CORP,Information Technology,Nasdaq 100
META,META PLATFORMS INC CLASS A,Communication,Nasdaq 100
TSLA,TESLA INC,Consumer Discretionary,Nasdaq 100
GOOGL,ALPHABET INC CLASS A,Communication,Nasdaq 100
GOOG,ALPHABET INC CLASS C,Communication,Nasdaq 100
AVGO,BROADCOM INC,Information Technology,Nasdaq 100
ADBE,ADOBE INC,Information Technology,Nasdaq 100
COST,COSTCO WHOLESALE CORP,Consumer Staples,Nasdaq 100
PEP,PEPSICO INC,Consumer Staples,Nasdaq 100
CSCO,CISCO SYSTEMS INC,Information Technology,Nasdaq 100
CMCSA,COMCAST CORP CLASS A,Communication,Nasdaq 100
NFLX,NETFLIX INC,Communication,Nasdaq 100
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Nasdaq 100
TMUS,T MOBILE US INC,Communication,Nasdaq 100
INTC,INTEL CORPORATION CORP,Information Technology,Nasdaq 100
INTU,INTUIT INC,Information Technology,Nasdaq 100
TXN,TEXAS INSTRUMENT INC,Information Technology,Nasdaq 100
AMGN,AMGEN INC,Health Care,Nasdaq 100
HON,HONEYWELL INTERNATIONAL INC,Industrials,Nasdaq 100
QCOM,QUALCOMM INC,Information Technology,Nasdaq 100
AMAT,APPLIED MATERIAL INC,Information Technology,Nasdaq 100
BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,Nasdaq 100
SBUX,STARBUCKS CORP,Consumer Discretionary,Nasdaq 100
ISRG,INTUITIVE SURGICAL INC,Health Care,Nasdaq 100
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,Nasdaq 100
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,Nasdaq 100
GILD,GILEAD SCIENCES INC,Health Care,Nasdaq 100
VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Nasdaq 100
REGN,REGENERON PHARMACEUTICALS INC,Health Care,Nasdaq 100
LRCX,LAM RESEARCH CORP,Information Technology,Nasdaq 100
ADI,ANALOG DEVICES INC,Information Technology,Nasdaq 100
MU,MICRON TECHNOLOGY INC,Information Technology,Nasdaq 100
PANW,PALO ALTO NETWORKS INC,Information Technology,Nasdaq 100
SNPS,SYNOPSYS INC,Information Technology,Nasdaq 100
MELI,MERCADOLIBRE INC,Consumer Discretionary,Nasdaq 100
PYPL,PAYPAL HOLDINGS INC,Financials,Nasdaq 100
KLAC,KLA CORP,Information Technology,Nasdaq 100
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,Nasdaq 100
CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,Nasdaq 100
CSX,CSX CORP,Industrials,Nasdaq 100
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumer Discretionary,Nasdaq 100
PDD,PDD HOLDINGS ADS INC,Consumer Discretionary,Nasdaq 100
ABNB,AIRBNB INC CLASS A,Consumer Discretionary,Nasdaq 100
MNST,MONSTER BEVERAGE CORP,Consumer Staples,Nasdaq 100
ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Nasdaq 100
ASML,ASML HOLDING ADR REPRESENTING NV,Information Technology,Nasdaq 100
CTAS,CINTAS CORP,Industrials,Nasdaq 100
NXPI,NXP SEMICONDUCTORS NV,Information Technology,Nasdaq 100
WDAY,WORKDAY INC CLASS A,Information Technology,Nasdaq 100
FTNT,FORTINET INC,Information Technology,Nasdaq 100
MRVL,MARVELL TECHNOLOGY INC,Information Technology,Nasdaq 100
LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,Nasdaq 100
KDP,KEURIG DR PEPPER INC,Consumer Staples,Nasdaq 100
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,Nasdaq 100
ADSK,AUTODESK INC,Information Technology,Nasdaq 100
PCAR,PACCAR INC,Industrials,Nasdaq 100
PAYX,PAYCHEX INC,Industrials,Nasdaq 100
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,Nasdaq 100
ON,ON SEMICONDUCTOR CORP,Information Technology,Nasdaq 100
MRNA,MODERNA INC,Health Care,Nasdaq 100
CPRT,COPART INC,Industrials,Nasdaq 100
EXC,EXELON CORP,Utilities,Nasdaq 100
AEP,AMERICAN ELECTRIC POWER INC,Utilities,Nasdaq 100
DXCM,DEXCOM INC,Health Care,Nasdaq 100
KHC,KRAFT HEINZ,Consumer Staples,Nasdaq 100
ROST,ROSS STORES INC,Consumer Discretionary,Nasdaq 100
AZN,ASTRAZENECA ADR REPRESENTING .5 PL,Health Care,Nasdaq 100
SGEN,SEAGEN INC,Health Care,Nasdaq 100
IDXX,IDEXX LABORATORIES INC,Health Care,Nasdaq 100
TTD,TRADE DESK INC CLASS A,Communication,Nasdaq 100
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,Nasdaq 100
BIIB,BIOGEN INC,Health Care,Nasdaq 100
BKR,BAKER HUGHES CLASS A,Energy,Nasdaq 100
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,Nasdaq 100
VRSK,VERISK ANALYTICS INC,Industrials,Nasdaq 100
CEG,CONSTELLATION ENERGY CORP,Utilities,Nasdaq 100
EA,ELECTRONIC ARTS INC,Communication,Nasdaq 100
CSGP,COSTAR GROUP INC,Real Estate,Nasdaq 100
GFS,GLOBALFOUNDRIES INC,Information Technology,Nasdaq 100
XEL,XCEL ENERGY INC,Utilities,Nasdaq 100
TEAM,ATLASSIAN CORP CLASS A,Information Technology,Nasdaq 100
FAST,FASTENAL,Industrials,Nasdaq 100
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,Nasdaq 100
DDOG,DATADOG INC CLASS A,Information Technology,Nasdaq 100
FANG,DIAMONDBACK ENERGY INC,Energy,Nasdaq 100
WBD,WARNER BROS. DISCOVERY INC SERIES,Communication,Nasdaq 100
ANSS,ANSYS INC,Information Technology,Nasdaq 100
USD,USD CASH,Cash and/or Derivatives,Nasdaq 100
DLTR,DOLLAR TREE INC,Consumer Staples,Nasdaq 100
ALGN,ALIGN TECHNOLOGY INC,Health Care,Nasdaq 100
ILMN,ILLUMINA INC,Health Care,Nasdaq 100
EBAY,EBAY INC,Consumer Discretionary,Nasdaq 100
ZS,ZSCALER INC,Information Technology,Nasdaq 100
WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,Nasdaq 100
ZM,ZOOM VIDEO COMMUNICATIONS INC CLAS,Information Technology,Nasdaq 100
ENPH,ENPHASE ENERGY INC,Information Technology,Nasdaq 100
SIRI,SIRIUS XM HOLDINGS INC,Communication,Nasdaq 100
ICSUAGD,BLK ICS USD LIQ AGENCY DIS,Cash and/or Derivatives,Nasdaq 100
JD,JD.COM ADR REPRESENTING INC,Consumer Discretionary,Nasdaq 100
LCID,LUCID GROUP INC,Consumer Discretionary,Nasdaq 100
MLIFT,CASH COLLATERAL USD MLIFT,Cash and/or Derivatives,Nasdaq 100
EUR,EUR CASH,Cash and/or Derivatives,Nasdaq 100
GBP,GBP CASH,Cash and/or Derivatives,Nasdaq 100
CAD,CAD CASH,Cash and/or Derivatives,Nasdaq 100
NQZ3,NASDAQ 100 E-MINI DEC 23,Cash and/or Derivatives,Nasdaq 100
